id,price
188533,18792.041531733055
188534,75876.24400970172
188535,51622.84418336473
188536,31411.509866315657
188537,30556.95284236605
188538,18646.085331285907
188539,14937.120820845497
188540,43516.84727735915
188541,71868.03528636109
188542,31674.331510771124
188543,23069.159153320215
188544,21866.46708285796
188545,45026.78277432268
188546,112558.86518391474
188547,19348.134419078364
188548,101422.22071042439
188549,22086.84093252508
188550,12903.611485202011
188551,85937.27178510775
188552,60966.61993609491
188553,62986.30028639456
188554,21798.32060967634
188555,43797.5224824475
188556,21949.987537756395
188557,24333.107984229944
188558,81475.36401635669
188559,35185.35218458026
188560,15219.498748413898
188561,75205.08421113825
188562,25840.929335304296
188563,90452.8321610868
188564,57410.65354980107
188565,60670.5652487373
188566,31246.583743268748
188567,14324.435235915487
188568,50429.253724375536
188569,25778.46662973474
188570,18920.347801133947
188571,38170.31956640232
188572,100597.27562320756
188573,28656.92024722648
188574,32458.609236545297
188575,40145.2528940052
188576,33270.609389367404
188577,13334.044178972195
188578,33925.86637768037
188579,41160.07131323061
188580,44806.22608699192
188581,87457.57228570944
188582,26143.656754925567
188583,96949.04726186837
188584,31579.61748723496
188585,38187.59068371143
188586,29732.403940566983
188587,55169.366756993244
188588,26292.627283318834
188589,20280.775583216844
188590,22748.136201207682
188591,27617.094648579903
188592,39016.60235081993
188593,35218.243680475236
188594,64351.366128701506
188595,29345.21573384343
188596,50172.38056486057
188597,28202.00062660862
188598,28065.057103992545
188599,15149.928118340085
188600,62819.64500360693
188601,52568.9372377316
188602,36138.47832501107
188603,135610.04870354454
188604,13401.358197125795
188605,46107.1583825506
188606,34180.45401028803
188607,61067.356559294356
188608,17109.592652997606
188609,51114.61564682686
188610,38820.23788558388
188611,20512.084468769954
188612,76480.06742285623
188613,22911.75567801364
188614,21275.595605307644
188615,35621.71670357807
188616,82108.15723686125
188617,44388.24651831975
188618,23620.927544411825
188619,82582.6302008631
188620,16546.629543005583
188621,23095.84403035656
188622,94335.85835143286
188623,55605.79593426224
188624,42421.82602151508
188625,27711.79507099256
188626,18334.371194951083
188627,104855.53904606166
188628,78363.65716347494
188629,23635.63113215562
188630,26166.721227511014
188631,58233.93405551467
188632,52869.50688910209
188633,60588.59762153297
188634,12368.5171394552
188635,27567.356208651454
188636,54132.46781045877
188637,13021.657456866496
188638,33593.26556934203
188639,24610.84555093867
188640,13204.13699416854
188641,25785.56575902275
188642,16492.045498982498
188643,95478.91018952274
188644,90987.3116161824
188645,57631.93636534306
188646,11593.449906618423
188647,24157.6909910398
188648,28334.42662064764
188649,38665.77777294207
188650,93501.26249165222
188651,48485.21375484127
188652,80583.02227680429
188653,73695.22577478793
188654,16738.90821649372
188655,18902.665981413993
188656,32953.94301400393
188657,36092.7080768435
188658,12080.075255819882
188659,57645.00864360704
188660,13647.38616185074
188661,82323.30039887354
188662,14676.214528625254
188663,19313.525565526175
188664,82077.61723562452
188665,140040.30080251876
188666,27791.47262519651
188667,13161.215117646934
188668,15919.68793412635
188669,27133.437444921747
188670,61893.42976483323
188671,23239.704161806876
188672,23567.39534613506
188673,63539.407553982004
188674,18121.34720550283
188675,33130.782636464864
188676,46149.137258524024
188677,11937.78000496815
188678,32712.582132096857
188679,54507.76721985658
188680,59048.4304840037
188681,15643.788402853106
188682,17161.23301867203
188683,14169.345519813094
188684,70651.87489447778
188685,43723.677128309915
188686,102017.2489809372
188687,22295.717097225268
188688,37535.99486406775
188689,13098.200712338765
188690,34678.766943751834
188691,40322.777989326
188692,33326.63746236918
188693,13221.764046616154
188694,16981.83096220537
188695,22363.011509904714
188696,71446.41359805921
188697,28733.041540599377
188698,19240.374102028156
188699,59516.68563025871
188700,150471.85320944607
188701,33054.145727826435
188702,17296.46146800218
188703,81837.56695579068
188704,50578.00677778916
188705,27526.79163954284
188706,83631.33439408292
188707,13905.769643218504
188708,20324.132393972297
188709,14750.511237889677
188710,21471.672070149663
188711,29006.717553069728
188712,48860.07473999563
188713,34351.590315601934
188714,24078.927953910104
188715,38384.569642381735
188716,59387.28656323558
188717,13703.608365288435
188718,17631.4453224305
188719,34791.77698876027
188720,18621.487717177155
188721,67616.20427351593
188722,72305.63907689488
188723,22763.83561401481
188724,29993.443042431532
188725,13964.594701572205
188726,39560.18859074056
188727,13797.828977624775
188728,48514.15729276134
188729,19102.667552201357
188730,74655.60798493726
188731,66918.59362344307
188732,37081.64281764494
188733,18924.250572375815
188734,18230.33404561689
188735,11501.812088774872
188736,12168.637253463578
188737,87729.08705469363
188738,62187.653159151625
188739,64141.46991277903
188740,76987.76329425612
188741,40725.297424143224
188742,27353.250685758296
188743,25687.979629940168
188744,78225.04080475864
188745,56746.30492282335
188746,37134.791091724954
188747,35401.468027085604
188748,19867.700949230923
188749,59890.51101123793
188750,11418.814415478193
188751,47099.9959853262
188752,95796.72714410632
188753,13007.813061812118
188754,37802.15384904485
188755,62563.917796521215
188756,33449.80456195477
188757,23925.404417491227
188758,12871.216251935211
188759,17223.189199824727
188760,13863.214411454474
188761,38376.93938000312
188762,50609.42875740783
188763,32995.54566714484
188764,15639.208704045639
188765,62400.1552337265
188766,37808.11844701932
188767,12608.342644233428
188768,32518.162280209304
188769,77378.12565617704
188770,42070.39395877317
188771,14615.392053225165
188772,11058.575577486183
188773,36948.20689698926
188774,46308.11840325109
188775,44202.89692462573
188776,14249.122353793582
188777,21839.911201742736
188778,25862.39634309071
188779,60417.42005539431
188780,51782.84867151608
188781,87890.25434751163
188782,18533.681547159875
188783,18015.02105261562
188784,42194.56172247939
188785,35207.93971671672
188786,34500.28151364451
188787,11660.361280632073
188788,18320.96195016507
188789,48104.38175380747
188790,13460.800559528016
188791,11284.960712780872
188792,72007.05004368517
188793,21537.72428144124
188794,15775.314355548966
188795,39657.57050735563
188796,26503.383698527956
188797,75798.54838845738
188798,22543.28149256317
188799,19211.08272975808
188800,50633.27205083893
188801,47112.917888127406
188802,27465.08567251231
188803,86583.58407749253
188804,13774.682815192024
188805,13644.800506510383
188806,80070.28603502667
188807,42120.20731484374
188808,63359.73375514757
188809,32580.613664325734
188810,23841.96413719457
188811,53302.71431954952
188812,22258.03805522148
188813,13094.563708037203
188814,45737.486377616624
188815,17632.709920276648
188816,39181.11533214344
188817,31269.513242858862
188818,38548.49899723356
188819,46242.32168595666
188820,54694.74297637837
188821,34116.00492289092
188822,19735.34679092314
188823,45316.224598912755
188824,11701.784869733816
188825,21747.66098020062
188826,11184.217738979667
188827,38142.0259826455
188828,27197.658235774248
188829,16018.577543709005
188830,57527.96825494736
188831,65030.58495854332
188832,12566.114902505175
188833,25520.486649253176
188834,28802.45929640559
188835,22442.182183847257
188836,31689.271852427086
188837,54863.73167118673
188838,18073.31001748288
188839,18854.574687129585
188840,26608.530143054075
188841,62686.93845684508
188842,15550.133741137626
188843,65857.23133337584
188844,38187.7374233608
188845,23487.052993760724
188846,34550.065390465796
188847,50248.97225727781
188848,23665.24145381428
188849,30358.926241714245
188850,70093.293241073
188851,119814.37936923576
188852,71736.71731227862
188853,16065.650877755219
188854,21575.674188371955
188855,64471.35898499121
188856,143193.33954524455
188857,98479.39087691573
188858,48161.59969248956
188859,39452.91586697878
188860,10957.548356543197
188861,38541.758060995955
188862,84077.0024754679
188863,27760.33408200239
188864,25868.262037853223
188865,25183.670324259787
188866,49626.980445156456
188867,14054.63229881958
188868,141868.91640044452
188869,26758.87324915583
188870,12112.997302603897
188871,14151.330251311409
188872,36479.138611976516
188873,45034.91371401141
188874,38120.19590395094
188875,19213.303907936348
188876,27121.32770030932
188877,43776.553520641544
188878,73361.60325703329
188879,70515.39017513674
188880,42219.92356826416
188881,12895.517663049888
188882,53652.160930660655
188883,35102.98439278018
188884,87178.32542593473
188885,38643.57918896545
188886,48985.41592765685
188887,136022.55084516463
188888,157447.5917138012
188889,69663.60586602624
188890,17352.987538648667
188891,38313.90979686379
188892,41180.10328122718
188893,107284.28388420201
188894,13157.246122178225
188895,23821.6779077562
188896,32468.96699215724
188897,19052.527046310184
188898,13232.311290915586
188899,161632.5187240808
188900,11336.903316151529
188901,12868.899960704633
188902,80931.65934789291
188903,60465.30206930814
188904,27268.517612401738
188905,30499.651283309806
188906,59370.832121701955
188907,67137.70554754365
188908,25577.47268596763
188909,34015.81635346917
188910,25399.502448455238
188911,45181.16499661052
188912,30756.389263159675
188913,76640.9075725608
188914,53704.66712848807
188915,53709.28160455315
188916,13001.902868430709
188917,50018.02263772179
188918,14427.814125403625
188919,57479.551377948046
188920,18895.955865254542
188921,51681.524887681546
188922,36737.88010288502
188923,66849.30025572809
188924,54470.53764509724
188925,62092.59383063707
188926,49575.374045215496
188927,10988.29178356464
188928,58890.71111947864
188929,20951.16865404041
188930,15598.450534897562
188931,42410.773767700564
188932,30069.342191428597
188933,66816.54943064353
188934,50253.69355688891
188935,35226.336344285795
188936,33278.73800611475
188937,33916.79937348883
188938,22661.32928473492
188939,50208.509189722085
188940,15214.811054273468
188941,77477.37720484353
188942,71534.01379163952
188943,59729.05151900217
188944,40144.49360160325
